market,producer,totalcomb,newrfpdtq,combnewrenrfpsold
Arizona,Ariz1,1,0,1
Arizona,Ariz2,2,2,0
Arizona,Ariz3,6,4,0
Arizona,Ariz4,1,0,0
Arizona,Ariz5,1,0,0
Arizona,Ariz6,2,1,0
Arizona,Ariz7,1,1,0
Arizona,Ariz8,9,3,4
Arizona,Ariz9,7,3,0
Arizona,Ariz10,3,1,1
Arizona,Ariz11,4,3,0
Arizona,Ariz12,88,30,30
Arizona,Ariz13,16,2,9
Arizona,Ariz14,1,1,0
Arizona,Ariz15,3,1,0
Arizona,Ariz16,50,22,4
Arizona,Ariz17,1,0,0
Arizona,Ariz18,3,1,2
Arizona,Ariz19,4,2,0
Arizona,Ariz20,13,3,1
Arizona,Ariz21,1,1,0
Arizona,Ariz22,2,2,0
Arizona,Ariz23,3,0,2
Arizona,Ariz24,1,0,0
Arizona,Ariz25,21,12,2
Arizona,Ariz26,2,1,0
Arizona,Ariz27,1,0,0
Arizona,Ariz28,2,1,1
Arizona,Ariz29,5,1,1
Arizona,Ariz30,1,1,0
Arizona,Ariz31,4,2,1
Arizona,Ariz32,1,1,0
Arizona,Ariz33,3,1,0
Arizona,Ariz34,4,0,0
Arizona,Ariz35,9,1,7
Arizona,Ariz36,1,0,1
Arizona,Ariz37,1,0,0
Arizona,Ariz38,1,0,0
Arizona,Ariz39,1,0,0
Arizona,Ariz40,3,1,1
Arizona,Ariz41,8,4,0
Arizona,Ariz42,27,8,6
Arizona,Ariz43,2,1,0
Arizona,Ariz44,2,1,0
Arizona,Ariz45,55,20,12
Arizona,Ariz46,5,1,3
Arizona,Ariz47,50,20,13
Arizona,Ariz48,7,4,0
Arizona,Ariz49,1,1,0
Arizona,Ariz50,3,2,0
Arizona,Ariz51,3,2,0
Arizona,Ariz52,1,0,0
Arizona,Ariz53,2,0,0
Arizona,Ariz54,1,0,0
Arizona,Ariz55,2,0,2
Arizona,Ariz56,1,0,0
Arizona,Ariz57,7,1,1
Arizona,Ariz58,5,2,1
Arizona,Ariz59,1,0,0
Arizona,Ariz60,3,0,1
Arizona,Ariz61,2,0,0
Arizona,Ariz62,3,0,0
Arizona,Ariz63,1,0,0
Arizona,Ariz64,3,1,0
Arizona,Ariz65,2,1,0
Arizona,Ariz66,1,0,0
Arizona,Ariz67,40,18,2
Arizona,Ariz68,4,1,1
Arizona,Ariz69,30,10,12
Arizona,Ariz70,1,1,0
Arizona,Ariz71,1,0,1
Arizona,Ariz72,3,2,1
Arizona,Ariz73,3,2,0
Arizona,Ariz74,4,3,0
Arizona,Ariz75,6,0,4
Arizona,Ariz76,1,0,0
Arizona,Ariz77,5,4,0
Arizona,Ariz78,2,2,0
Arizona,Ariz79,2,0,0
Arizona,Ariz80,78,26,16
Arizona,Ariz81,1,0,1
Arizona,Ariz82,1,0,0
Arizona,Ariz83,1,1,0
Arizona,Ariz84,7,0,4
Arizona,Ariz85,3,2,0
Arizona,Ariz86,3,2,0
Arizona,Ariz87,16,12,1
Arizona,Ariz88,1,1,0
Arizona,Ariz89,2,1,0
Arizona,Ariz90,1,0,0
Arizona,Ariz91,3,2,0
Arizona,Ariz92,60,28,11
Arizona,Ariz93,2,2,0
Arizona,Ariz94,1,0,0
Arizona,Ariz95,1,0,1
Arizona,Ariz96,3,1,0
Arizona,Ariz97,1,0,1
Arizona,Ariz98,22,11,4
Arizona,Ariz99,5,2,2
Arizona,Ariz100,4,1,0
Arizona,Ariz101,1,0,1
Arizona,Ariz102,3,0,0
Arizona,Ariz103,1,0,0
Arizona,Ariz104,1,0,1
Arizona,Ariz105,1,0,0
Arizona,Ariz106,1,1,0
Arizona,Ariz107,5,2,0
Arizona,Ariz108,1,1,0
Arizona,Ariz109,7,5,0
Arizona,Ariz110,3,2,0
Arizona,Ariz111,2,0,2
Arizona,Ariz112,1,0,0
Arizona,Ariz113,2,1,0
Arizona,Ariz114,12,2,6
Arizona,Ariz115,1,0,0
Arizona,Ariz116,1,0,1
Arizona,Ariz117,1,0,1
Arizona,Ariz118,2,0,1
Arizona,Ariz119,2,0,1
Arizona,Ariz120,5,3,0
Arizona,Ariz121,2,1,0
Arizona,Ariz122,4,1,2
Arizona,Ariz123,1,0,1
Arizona,Ariz124,1,0,0
Arizona,Ariz125,2,0,0
Arizona,Ariz126,1,1,0
Arizona,Ariz127,23,10,5
Arizona,Ariz128,1,0,0
Arizona,Ariz129,1,0,0
Arizona,Ariz130,1,0,0
Arizona,Ariz131,1,0,1
Arizona,Ariz132,12,3,5
Arizona,Ariz133,16,11,1
Arizona,Ariz134,1,1,0
Arizona,Ariz135,1,0,1
Arizona,Ariz136,1,0,1
Arizona,Ariz137,1,0,1
Arizona,Ariz138,1,0,1
Arizona,Ariz139,1,1,0
Arizona,Ariz140,1,0,0
Arizona,Ariz141,1,0,0
Arizona,Ariz142,1,1,0
Arizona,Ariz143,1,0,0
Arizona,Ariz144,24,1,13
Arizona,Ariz145,89,15,40
Arizona,Ariz146,3,2,1
Arizona,Ariz147,5,2,1
Arizona,Ariz148,1,0,1
Arizona,Ariz149,4,2,1
Arizona,Ariz150,15,6,4
Arizona,Ariz151,24,7,5
Arizona,Ariz152,2,1,1
Arizona,Ariz153,1,0,1
Arizona,Ariz154,12,1,8
Arizona,Ariz155,3,2,0
Arizona,Ariz156,1,1,0
Arizona,Ariz157,1,0,0
Arizona,Ariz158,13,6,4
Arizona,Ariz159,41,16,13
Arizona,Ariz160,3,0,0
Arizona,Ariz161,1,0,0
Arizona,Ariz162,1,1,0
Arizona,Ariz163,1,0,0
Arizona,Ariz164,2,0,2
Arizona,Ariz165,1,1,0
Arizona,Ariz166,1,0,1
Arizona,Ariz167,2,0,1
Arizona,Ariz168,1,1,0
Arizona,Ariz169,2,2,0
Arizona,Ariz170,1,0,1
Arizona,Ariz171,1,1,0
Arizona,Ariz172,8,2,0
Arizona,Ariz173,11,9,0
Arizona,Ariz174,22,9,0
Arizona,Ariz175,2,1,0
Arizona,Ariz176,7,2,2
Arizona,Ariz177,1,0,0
Arizona,Ariz178,2,2,0
Arizona,Ariz179,1,1,0
Arizona,Ariz180,289,75,65
Arizona,Ariz181,3,3,0
Arizona,Ariz182,1,0,1
Arizona,Ariz183,3,0,0
Arizona,Ariz184,5,2,2
Arizona,Ariz185,6,2,2
Arizona,Ariz186,1,1,0
Arizona,Ariz187,14,6,3
Arizona,Ariz188,1,0,1
Arizona,Ariz189,2,0,0
Arizona,Ariz190,1,0,0
Arizona,Ariz191,8,3,3
Arizona,Ariz192,12,4,4
Arizona,Ariz193,6,3,2
Arizona,Ariz194,1,0,1
Arizona,Ariz195,1,0,0
Arizona,Ariz196,1,0,1
Arizona,Ariz197,1,0,1
Arizona,Ariz198,2,0,0
Arizona,Ariz199,1,0,1
Arizona,Ariz200,10,4,2
Arizona,Ariz201,3,1,0
Arizona,Ariz202,1,0,1
Arizona,Ariz203,7,2,3
Arizona,Ariz204,2,0,0
Arizona,Ariz205,1,1,0
Arizona,Ariz206,2,0,2
Arizona,Ariz207,1,1,0
Arizona,Ariz208,2,1,0
Arizona,Ariz209,4,4,0
Arizona,Ariz210,1,0,1
Arizona,Ariz211,6,3,1
Arizona,Ariz212,2,2,0
Arizona,Ariz213,1,1,0
Arizona,Ariz214,2,0,0
Arizona,Ariz215,11,6,1
Arizona,Ariz216,1,0,0
Arizona,Ariz217,44,22,10
Arizona,Ariz218,10,4,1
Arizona,Ariz219,6,2,2
Arizona,Ariz220,1,0,0
Arizona,Ariz221,1,0,1
Arizona,Ariz222,5,3,1
Arizona,Ariz223,8,4,0
Arizona,Ariz224,2,0,0
Arizona,Ariz225,1,1,0
Arizona,Ariz226,5,3,0
Arizona,Ariz227,3,0,2
Arizona,Ariz228,1,1,0
Arizona,Ariz229,4,2,0
Arizona,Ariz230,24,7,6
Arizona,Ariz231,40,19,4
Arizona,Ariz232,1,1,0
Arizona,Ariz233,9,2,4
Arizona,Ariz234,1,0,1
Arizona,Ariz235,5,1,1
Arizona,Ariz236,70,0,63
Arizona,Ariz237,1,1,0
Arizona,Ariz238,1,1,0
Arizona,Ariz239,4,1,1
Arizona,Ariz240,11,2,2
Arizona,Ariz241,1,0,1
Arizona,Ariz242,1,0,0
Arizona,Ariz243,59,15,24
Arizona,Ariz244,1,0,0
Arizona,Ariz245,1,0,0
Arizona,Ariz246,1,1,0
Arizona,Ariz247,4,3,1
Arizona,Ariz248,3,0,1
Arizona,Ariz249,1,0,0
Arizona,Ariz250,2,2,0
Arizona,Ariz251,3,3,0
Arizona,Ariz252,1,0,0
Arizona,Ariz253,10,8,0
Arizona,Ariz254,1,0,1
Arizona,Ariz255,44,7,17
Arizona,Ariz256,1,0,1
Arizona,Ariz257,1,0,1
Arizona,Ariz258,11,5,4
Arizona,Ariz259,8,7,1
Arizona,Ariz260,12,7,0
Arizona,Ariz261,1,1,0
Arizona,Ariz262,1,1,0
Arizona,Ariz263,1,1,0
California North,CalifN1,81,10,34
California North,CalifN2,149,35,38
California North,CalifN3,5,0,3
California North,CalifN4,1,0,1
California North,CalifN5,1,0,1
California North,CalifN6,1,0,0
California North,CalifN7,1,0,0
California North,CalifN8,66,10,32
California North,CalifN9,4,1,2
California North,CalifN10,1,0,0
California North,CalifN11,1,0,0
California North,CalifN12,1,0,1
California North,CalifN13,7,7,0
California North,CalifN14,1,1,0
California North,CalifN15,4,3,0
California North,CalifN16,10,2,6
California North,CalifN17,1,0,0
California North,CalifN18,1,1,0
California North,CalifN19,58,20,21
California North,CalifN20,1,0,0
California North,CalifN21,13,12,1
California North,CalifN22,1,1,0
California North,CalifN23,1,0,0
California North,CalifN24,1,0,0
California North,CalifN25,27,10,3
California North,CalifN26,3,1,1
California North,CalifN27,1,0,0
California North,CalifN28,1,0,0
California North,CalifN29,2,0,1
California North,CalifN30,1,0,0
California North,CalifN31,1,0,1
California North,CalifN32,5,2,1
California North,CalifN33,1,0,1
California North,CalifN34,5,1,2
California North,CalifN35,5,0,2
California North,CalifN36,5,0,0
California North,CalifN37,3,1,1
California North,CalifN38,1,0,1
California North,CalifN39,2,1,1
California North,CalifN40,1,0,1
California North,CalifN41,2,0,0
California North,CalifN42,1,0,0
California North,CalifN43,2,0,1
California North,CalifN44,69,7,27
California North,CalifN45,1,0,1
California North,CalifN46,4,0,1
California North,CalifN47,1,0,0
California North,CalifN48,18,4,3
California North,CalifN49,1,0,0
California North,CalifN50,2,0,0
California North,CalifN51,1,1,0
California North,CalifN52,1,1,0
California North,CalifN53,1,1,0
California North,CalifN54,2,0,0
California North,CalifN55,1,1,0
California North,CalifN56,8,0,3
California North,CalifN57,4,0,2
California North,CalifN58,1,0,0
California North,CalifN59,1,1,0
California North,CalifN60,1,0,1
California North,CalifN61,2,1,0
California North,CalifN62,1,0,1
California North,CalifN63,1,1,0
California North,CalifN64,1,0,0
California North,CalifN65,5,1,2
California North,CalifN66,2,2,0
California North,CalifN67,11,0,8
California North,CalifN68,1,0,0
California North,CalifN69,7,5,1
California North,CalifN70,1,1,0
California North,CalifN71,6,4,0
California North,CalifN72,1,0,0
California North,CalifN73,3,1,1
California North,CalifN74,1,1,0
California North,CalifN75,3,1,0
California North,CalifN76,66,23,13
California North,CalifN77,2,2,0
California North,CalifN78,1,1,0
California North,CalifN79,1,1,0
California North,CalifN80,1,1,0
California North,CalifN81,2,2,0
California North,CalifN82,6,1,1
California North,CalifN83,1,0,1
California North,CalifN84,12,2,4
California North,CalifN85,3,1,0
California North,CalifN86,1,0,0
California North,CalifN87,3,2,0
California North,CalifN88,1,0,0
California North,CalifN89,1,0,1
California North,CalifN90,4,4,0
California North,CalifN91,1,1,0
California North,CalifN92,1,0,0
California North,CalifN93,1,1,0
California North,CalifN94,1,0,1
California North,CalifN95,1,0,1
California North,CalifN96,1,0,1
California North,CalifN97,1,0,0
California North,CalifN98,2,1,0
California North,CalifN99,34,17,1
California North,CalifN100,2,0,0
California North,CalifN101,2,1,0
California North,CalifN102,61,14,11
California North,CalifN103,1,0,1
California North,CalifN104,1,0,1
California North,CalifN105,6,0,1
California North,CalifN106,1,0,0
California North,CalifN107,1,0,1
California North,CalifN108,5,0,2
California North,CalifN109,4,0,1
California North,CalifN110,64,14,19
California North,CalifN111,17,12,2
California North,CalifN112,6,1,1
California North,CalifN113,2,0,1
California North,CalifN114,1,0,1
California North,CalifN115,2,0,0
California North,CalifN116,1,0,0
California North,CalifN117,3,2,1
California North,CalifN118,10,0,3
California North,CalifN119,1,0,0
California North,CalifN120,1,0,1
California North,CalifN121,1,0,0
California North,CalifN122,1,0,1
California North,CalifN123,3,0,0
California North,CalifN124,9,2,3
California North,CalifN125,1,0,1
California North,CalifN126,2,0,0
California North,CalifN127,4,3,0
California North,CalifN128,1,1,0
California North,CalifN129,7,2,1
California North,CalifN130,1,0,0
California North,CalifN131,44,3,30
California North,CalifN132,34,3,9
California North,CalifN133,2,2,0
California North,CalifN134,43,6,18
California North,CalifN135,8,2,2
California North,CalifN136,4,3,0
California North,CalifN137,30,4,4
California North,CalifN138,21,5,8
California North,CalifN139,1,1,0
California North,CalifN140,5,1,1
California North,CalifN141,4,3,0
California North,CalifN142,3,0,3
California North,CalifN143,22,10,6
California North,CalifN144,1,0,0
California North,CalifN145,1,0,1
California North,CalifN146,33,18,0
California North,CalifN147,2,2,0
California North,CalifN148,6,1,4
California North,CalifN149,1,0,0
California North,CalifN150,141,33,28
California North,CalifN151,2,0,2
California North,CalifN152,2,1,1
California North,CalifN153,3,1,2
California North,CalifN154,6,2,2
California North,CalifN155,1,0,0
California North,CalifN156,3,1,1
California North,CalifN157,2,2,0
California North,CalifN158,1,0,0
California North,CalifN159,3,1,1
California North,CalifN160,2,0,0
California North,CalifN161,2,1,0
California North,CalifN162,1,0,0
California North,CalifN163,15,5,5
California North,CalifN164,1,1,0
California North,CalifN165,1,0,1
California North,CalifN166,1,0,1
California North,CalifN167,1,1,0
California North,CalifN168,17,7,5
California North,CalifN169,1,0,0
California North,CalifN170,4,1,0
California North,CalifN171,1,0,0
California North,CalifN172,2,2,0
California North,CalifN173,10,2,5
California North,CalifN174,1,0,0
California North,CalifN175,1,0,0
California North,CalifN176,1,0,1
California North,CalifN177,143,5,42
California North,CalifN178,1,0,0
California North,CalifN179,1,0,0
California North,CalifN180,3,3,0
California North,CalifN181,2,0,1
California North,CalifN182,1,0,1
California North,CalifN183,1,0,1
California North,CalifN184,7,2,2
California North,CalifN185,1,0,1
California North,CalifN186,6,0,3
California North,CalifN187,2,2,0
California North,CalifN188,1,1,0
California North,CalifN189,1,0,0
California North,CalifN190,5,3,0
California North,CalifN191,2,0,1
California North,CalifN192,3,3,0
California North,CalifN193,2,0,0
California North,CalifN194,2,0,1
California North,CalifN195,1,0,0
California North,CalifN196,3,1,1
California North,CalifN197,1,0,0
California North,CalifN198,8,1,2
California North,CalifN199,2,0,0
California North,CalifN200,3,1,1
California North,CalifN201,4,1,2
California North,CalifN202,82,35,13
California North,CalifN203,6,0,2
California North,CalifN204,4,3,1
California North,CalifN205,1,0,0
California North,CalifN206,9,4,0
California North,CalifN207,1,1,0
California North,CalifN208,13,0,6
California North,CalifN209,4,0,2
California North,CalifN210,8,6,1
California North,CalifN211,2,2,0
California North,CalifN212,1,0,1
California North,CalifN213,3,3,0
California North,CalifN214,4,4,0
California North,CalifN215,40,8,21
California North,CalifN216,4,0,4
California North,CalifN217,1,1,0
California North,CalifN218,5,4,1
California North,CalifN219,73,12,31
California North,CalifN220,1,0,0
California North,CalifN221,4,0,0
California South,CalifS1,5,1,1
California South,CalifS2,4,0,1
California South,CalifS3,1,0,0
California South,CalifS4,4,0,1
California South,CalifS5,1,1,0
California South,CalifS6,95,20,20
California South,CalifS7,1,0,0
California South,CalifS8,1,1,0
California South,CalifS9,1,1,0
California South,CalifS10,3,2,0
California South,CalifS11,1,1,0
California South,CalifS12,1,0,1
California South,CalifS13,1,1,0
California South,CalifS14,46,12,6
California South,CalifS15,1,1,0
California South,CalifS16,71,23,8
California South,CalifS17,1,0,0
California South,CalifS18,3,0,1
California South,CalifS19,3,0,0
California South,CalifS20,1,0,1
California South,CalifS21,1,1,0
California South,CalifS22,4,0,0
California South,CalifS23,7,1,1
California South,CalifS24,2,1,0
California South,CalifS25,30,3,14
California South,CalifS26,1,0,0
California South,CalifS27,2,2,0
California South,CalifS28,1,1,0
California South,CalifS29,2,0,2
California South,CalifS30,1,1,0
California South,CalifS31,1,1,0
California South,CalifS32,7,2,0
California South,CalifS33,154,27,38
California South,CalifS34,9,3,1
California South,CalifS35,1,0,0
California South,CalifS36,14,2,5
California South,CalifS37,1,0,1
California South,CalifS38,1,0,0
California South,CalifS39,1,0,1
California South,CalifS40,1,0,0
California South,CalifS41,2,0,0
California South,CalifS42,2,0,0
California South,CalifS43,59,28,7
California South,CalifS44,1,0,0
California South,CalifS45,2,1,0
California South,CalifS46,5,2,1
California South,CalifS47,1,1,0
California South,CalifS48,1,0,1
California South,CalifS49,18,3,7
California South,CalifS50,1,0,0
California South,CalifS51,7,2,0
California South,CalifS52,1,0,0
California South,CalifS53,1,0,0
California South,CalifS54,1,0,0
California South,CalifS55,5,0,1
California South,CalifS56,1,0,0
California South,CalifS57,3,1,2
California South,CalifS58,5,1,0
California South,CalifS59,2,0,0
California South,CalifS60,5,2,1
California South,CalifS61,10,4,2
California South,CalifS62,86,15,15
California South,CalifS63,30,14,2
California South,CalifS64,1,0,0
California South,CalifS65,1,0,0
California South,CalifS66,1,0,0
California South,CalifS67,1,0,0
California South,CalifS68,3,0,1
California South,CalifS69,1,0,1
California South,CalifS70,1,0,0
California South,CalifS71,44,8,18
California South,CalifS72,13,0,8
California South,CalifS73,1,0,0
California South,CalifS74,1,0,0
California South,CalifS75,1,0,1
California South,CalifS76,3,1,0
California South,CalifS77,3,0,0
California South,CalifS78,1,0,0
California South,CalifS79,43,11,8
California South,CalifS80,11,2,2
California South,CalifS81,9,1,1
California South,CalifS82,59,19,10
California South,CalifS83,1,0,0
California South,CalifS84,1,0,0
California South,CalifS85,23,5,2
California South,CalifS86,2,1,1
California South,CalifS87,9,1,4
California South,CalifS88,2,1,0
California South,CalifS89,1,0,0
California South,CalifS90,1,0,0
California South,CalifS91,1,0,1
California South,CalifS92,1,1,0
California South,CalifS93,8,3,2
California South,CalifS94,1,0,0
California South,CalifS95,1,0,0
California South,CalifS96,1,0,1
California South,CalifS97,1,0,1
California South,CalifS98,1,0,1
California South,CalifS99,1,0,0
California South,CalifS100,1,1,0
California South,CalifS101,1,1,0
California South,CalifS102,1,1,0
California South,CalifS103,4,1,1
California South,CalifS104,1,0,0
California South,CalifS105,2,0,2
California South,CalifS106,4,1,0
California South,CalifS107,3,2,0
California South,CalifS108,1,0,1
California South,CalifS109,3,2,0
California South,CalifS110,1,1,0
California South,CalifS111,1,1,0
California South,CalifS112,1,0,1
California South,CalifS113,2,2,0
California South,CalifS114,1,0,0
California South,CalifS115,8,0,0
California South,CalifS116,2,2,0
California South,CalifS117,1,0,0
California South,CalifS118,7,1,1
California South,CalifS119,1,0,1
California South,CalifS120,2,2,0
California South,CalifS121,5,0,0
California South,CalifS122,1,0,0
California South,CalifS123,1,1,0
California South,CalifS124,21,4,4
California South,CalifS125,2,0,1
California South,CalifS126,2,2,0
California South,CalifS127,1,0,1
California South,CalifS128,1,1,0
California South,CalifS129,2,2,0
California South,CalifS130,1,1,0
California South,CalifS131,1,0,0
California South,CalifS132,3,1,0
California South,CalifS133,2,0,0
California South,CalifS134,4,0,1
California South,CalifS135,1,0,0
California South,CalifS136,3,0,2
California South,CalifS137,1,0,0
California South,CalifS138,4,0,2
California South,CalifS139,1,1,0
California South,CalifS140,1,0,1
California South,CalifS141,7,3,0
California South,CalifS142,2,0,0
California South,CalifS143,1,0,1
California South,CalifS144,2,0,0
California South,CalifS145,1,0,1
California South,CalifS146,1,0,0
California South,CalifS147,1,0,0
California South,CalifS148,38,5,12
California South,CalifS149,1,0,0
California South,CalifS150,2,2,0
California South,CalifS151,2,2,0
California South,CalifS152,1,0,0
California South,CalifS153,2,1,1
California South,CalifS154,1,0,0
California South,CalifS155,2,1,0
California South,CalifS156,2,0,0
California South,CalifS157,3,1,0
California South,CalifS158,1,0,1
California South,CalifS159,6,0,3
California South,CalifS160,1,0,0
California South,CalifS161,1,0,1
California South,CalifS162,1,0,0
California South,CalifS163,1,1,0
California South,CalifS164,1,0,1
California South,CalifS165,6,0,0
California South,CalifS166,2,0,1
California South,CalifS167,24,0,13
California South,CalifS168,3,2,0
California South,CalifS169,1,0,1
California South,CalifS170,3,0,2
California South,CalifS171,1,1,0
California South,CalifS172,4,0,1
California South,CalifS173,1,1,0
California South,CalifS174,4,2,1
California South,CalifS175,1,0,1
California South,CalifS176,1,0,1
California South,CalifS177,1,0,0
California South,CalifS178,1,0,1
California South,CalifS179,2,1,0
California South,CalifS180,4,1,0
California South,CalifS181,1,0,1
California South,CalifS182,1,0,0
California South,CalifS183,3,2,0
California South,CalifS184,1,0,1
California South,CalifS185,8,1,1
California South,CalifS186,3,1,0
California South,CalifS187,4,0,1
California South,CalifS188,1,0,1
California South,CalifS189,1,0,0
California South,CalifS190,2,0,0
California South,CalifS191,1,0,0
California South,CalifS192,1,1,0
California South,CalifS193,3,1,0
California South,CalifS194,1,0,0
California South,CalifS195,11,5,2
California South,CalifS196,1,1,0
California South,CalifS197,1,0,0
California South,CalifS198,2,0,1
California South,CalifS199,4,1,0
California South,CalifS200,5,0,0
California South,CalifS201,1,0,1
California South,CalifS202,1,0,1
California South,CalifS203,1,0,1
California South,CalifS204,1,0,0
California South,CalifS205,1,0,0
California South,CalifS206,7,2,0
California South,CalifS207,2,1,0
California South,CalifS208,6,2,0
California South,CalifS209,225,61,53
California South,CalifS210,5,4,0
California South,CalifS211,2,0,0
California South,CalifS212,1,0,0
California South,CalifS213,1,1,0
California South,CalifS214,1,0,1
California South,CalifS215,1,0,0
California South,CalifS216,3,0,0
California South,CalifS217,3,0,0
California South,CalifS218,1,1,0
California South,CalifS219,2,0,0
California South,CalifS220,4,0,2
California South,CalifS221,22,6,1
California South,CalifS222,1,0,0
California South,CalifS223,6,1,2
California South,CalifS224,1,0,1
California South,CalifS225,4,2,0
California South,CalifS226,10,1,1
California South,CalifS227,1,0,0
California South,CalifS228,1,0,1
California South,CalifS229,1,1,0
California South,CalifS230,1,0,0
California South,CalifS231,1,0,1
California South,CalifS232,10,0,1
California South,CalifS233,11,2,2
California South,CalifS234,4,0,1
California South,CalifS235,2,0,0
California South,CalifS236,1,0,0
California South,CalifS237,1,0,0
California South,CalifS238,8,4,1
California South,CalifS239,1,0,0
California South,CalifS240,1,0,1
California South,CalifS241,1,1,0
California South,CalifS242,1,1,0
California South,CalifS243,1,0,1
California South,CalifS244,1,0,0
California South,CalifS245,2,0,2
California South,CalifS246,3,1,0
California South,CalifS247,2,1,1
California South,CalifS248,1,0,0
California South,CalifS249,1,0,0
California South,CalifS250,2,1,0
California South,CalifS251,3,1,0
California South,CalifS252,12,5,2
California South,CalifS253,1,1,0
California South,CalifS254,1,1,0
California South,CalifS255,1,1,0
California South,CalifS256,2,0,2
California South,CalifS257,1,0,1
California South,CalifS258,3,0,0
California South,CalifS259,4,2,0
California South,CalifS260,1,0,0
California South,CalifS261,1,0,0
California South,CalifS262,1,1,0
California South,CalifS263,2,0,1
California South,CalifS264,1,0,1
California South,CalifS265,1,1,0
California South,CalifS266,2,1,0
California South,CalifS267,3,0,1
California South,CalifS268,1,1,0
California South,CalifS269,1,0,1
California South,CalifS270,1,0,0
California South,CalifS271,7,5,0
California South,CalifS272,5,2,1
California South,CalifS273,1,0,0
California South,CalifS274,89,13,35
California South,CalifS275,1,0,0
California South,CalifS276,2,0,0
California South,CalifS277,1,0,0
California South,CalifS278,1,1,0
California South,CalifS279,1,0,1
California South,CalifS280,1,1,0
California South,CalifS281,1,0,1
California South,CalifS282,1,1,0
California South,CalifS283,1,0,0
California South,CalifS284,2,2,0
California South,CalifS285,1,0,0
California South,CalifS286,1,0,0
California South,CalifS287,1,0,1
California South,CalifS288,220,66,43
California South,CalifS289,1,0,1
California South,CalifS290,2,0,0
California South,CalifS291,1,0,0
California South,CalifS292,2,0,1
California South,CalifS293,2,1,0
California South,CalifS294,1,0,0
California South,CalifS295,65,10,21
California South,CalifS296,1,1,0
California South,CalifS297,1,0,1
California South,CalifS298,2,0,0
California South,CalifS299,1,0,0
California South,CalifS300,15,3,7
California South,CalifS301,1,0,1
California South,CalifS302,4,0,1
California South,CalifS303,1,0,0
California South,CalifS304,8,0,2
California South,CalifS305,22,6,1
California South,CalifS306,1,0,0
California South,CalifS307,1,0,0
California South,CalifS308,2,0,1
California South,CalifS309,4,0,2
California South,CalifS310,1,0,0
California South,CalifS311,2,1,0
California South,CalifS312,1,0,1
California South,CalifS313,1,0,1
California South,CalifS314,1,0,0
California South,CalifS315,2,0,0
California South,CalifS316,3,1,0
California South,CalifS317,3,1,1
California South,CalifS318,6,1,3
California South,CalifS319,9,4,1
California South,CalifS320,38,11,0
California South,CalifS321,2,0,0
California South,CalifS322,8,2,1
California South,CalifS323,4,0,0
California South,CalifS324,1,0,0
California South,CalifS325,1,0,0
California South,CalifS326,4,1,1
California South,CalifS327,107,20,26
California South,CalifS328,3,1,0
California South,CalifS329,2,1,0
California South,CalifS330,1,0,0
California South,CalifS331,1,0,1
California South,CalifS332,8,2,3
California South,CalifS333,1,0,0
California South,CalifS334,1,0,1
California South,CalifS335,1,0,0
California South,CalifS336,1,0,0
California South,CalifS337,27,7,2
California South,CalifS338,1,0,0
California South,CalifS339,4,3,0
California South,CalifS340,4,2,0
California South,CalifS341,2,1,0
California South,CalifS342,1,0,1
California South,CalifS343,20,5,2
California South,CalifS344,4,1,0
California South,CalifS345,5,3,0
California South,CalifS346,3,0,1
California South,CalifS347,1,0,0
California South,CalifS348,1,0,0
California South,CalifS349,3,0,0
California South,CalifS350,1,0,0
California South,CalifS351,10,4,3
California South,CalifS352,9,1,1
California South,CalifS353,1,1,0
California South,CalifS354,1,0,1
California South,CalifS355,2,1,0
California South,CalifS356,1,1,0
California South,CalifS357,1,0,0
California South,CalifS358,1,0,0
California South,CalifS359,1,0,1
California South,CalifS360,1,1,0
California South,CalifS361,1,1,0
California South,CalifS362,2,1,1
California South,CalifS363,1,0,1
California South,CalifS364,1,1,0
California South,CalifS365,1,0,1
California South,CalifS366,2,0,1
California South,CalifS367,1,0,0
California South,CalifS368,1,1,0
California South,CalifS369,1,0,0
California South,CalifS370,3,1,0
California South,CalifS371,2,0,0
California South,CalifS372,1,1,0
California South,CalifS373,1,0,1
California South,CalifS374,1,1,0
California South,CalifS375,7,3,0
California South,CalifS376,3,1,1
California South,CalifS377,1,0,0
California South,CalifS378,2,0,2
California South,CalifS379,2,0,0
California South,CalifS380,15,2,1
California South,CalifS381,1,0,0
California South,CalifS382,4,0,0
California South,CalifS383,7,1,0
California South,CalifS384,1,0,1
California South,CalifS385,2,0,2
California South,CalifS386,1,0,0
California South,CalifS387,3,1,0
California South,CalifS388,3,2,0
California South,CalifS389,2,1,0
California South,CalifS390,1,0,1
California South,CalifS391,10,1,1
California South,CalifS392,1,0,0
California South,CalifS393,1,0,1
California South,CalifS394,4,0,0
California South,CalifS395,1,0,1
California South,CalifS396,1,0,1
California South,CalifS397,1,1,0
California South,CalifS398,1,0,1
California South,CalifS399,1,1,0
California South,CalifS400,2,0,0
California South,CalifS401,1,0,0
California South,CalifS402,2,0,0
California South,CalifS403,1,0,0
California South,CalifS404,1,0,0
California South,CalifS405,1,0,0
California South,CalifS406,55,13,6
California South,CalifS407,1,0,0
California South,CalifS408,1,1,0
California South,CalifS409,1,0,1
California South,CalifS410,4,4,0
California South,CalifS411,4,0,0
California South,CalifS412,3,1,0
